pos,strand,library,cat,ours_count,ours_ef,paper_ef,paper_count,ef_pubtotal,abs_dev,rel_dev_pct,dev_pubtotal_pct
7018,+,FS300,RNH2A-KO-T3-8,8,0.7402,0.7395,8,0.7395,0.0007,0.0938,-0.0
7018,+,FS301,RNH2A-KO-T3-17,45,2.8434,2.7778,44,2.8409,0.0656,2.3613,2.2727
7018,+,FS303,hESC-H9,86,3.5394,3.6046,89,3.4831,0.0652,-1.8075,-3.3708
7018,+,FS305,HEK293T,337,3.9916,4.0231,343,3.9527,0.0315,-0.784,-1.7493
7018,+,FS306,RNH2A-KO-T3-8,30,3.4266,3.3888,30,3.3888,0.0378,1.1147,0.0
7018,+,FS307,RNH2A-KO-T3-17,12,1.6934,1.6642,12,1.6642,0.0292,1.7562,0.0
7018,+,FS309,RNH2A-KO-T3-8,7,2.2311,2.2288,7,2.2288,0.0023,0.1039,0.0
7018,+,FS310,RNH2A-KO-T3-17,0,0.0,3.4772,1,0.0,3.4772,-100.0,-100.0
7018,+,FS326,HEK293T,24,2.1914,2.1458,24,2.1458,0.0455,2.1216,-0.0
7018,+,FS327,RNH2A-KO-T3-8,2,0.8727,0.8679,2,0.8679,0.0048,0.553,0.0
7018,+,FS329,RNH2A-KO-T3-17,12,2.7394,2.7042,12,2.7042,0.0352,1.3006,0.0
7098,+,FS185,CD4+T,12,1.3878,1.3815,12,1.3815,0.0063,0.4593,0.0
7098,+,FS186,CD4+T,77,3.4923,3.435,77,3.435,0.0573,1.6692,0.0
7098,+,FS187,CD4+T,1,1.6966,1.8122,1,1.8122,0.1156,-6.3793,0.0
7098,+,FS188,CD4+T,5,6.9164,7.2272,5,7.2272,0.3107,-4.2995,0.0
7098,+,FS189,CD4+T,3,2.2413,2.2346,3,2.2346,0.0067,0.2976,0.0
7098,+,FS193,HCT116,5,3.3845,3.3993,5,3.3993,0.0149,-0.4371,-0.0
7098,+,FS195,WB-GTP-control,13,9.6478,10.0889,13,10.0889,0.441,-4.3716,-0.0
7098,+,FS196,WB-GTP-PTSD,26,8.2076,8.6971,26,8.6971,0.4895,-5.6281,0.0
7098,+,FS197,hESC-H9,11,8.413,9.5599,11,9.5599,1.1469,-11.9969,0.0
7098,+,FS198,hESC-H9,3,4.1309,5.2389,3,5.2389,1.108,-21.1502,-0.0
7098,+,FS199,hESC-H9,7,10.8233,14.349,7,14.349,3.5257,-24.5707,-0.0
7098,+,FS201,hESC-H9,1,1.5132,2.0365,1,2.0365,0.5234,-25.6986,0.0
7098,+,FS203,HEK293T,8,4.6425,5.012,8,5.012,0.3695,-7.3725,0.0
7098,+,FS257,DLTB,4,0.0603,0.0301,2,0.0602,0.0302,100.3206,100.0
7098,+,FS258,TLTB,3,0.0826,0.0827,3,0.0827,0.0001,-0.062,-0.0
7098,+,FS259,DLTB,25,0.0894,0.0888,25,0.0888,0.0006,0.7206,-0.0
7098,+,FS260,TLTB,9,0.0492,0.0487,9,0.0487,0.0005,0.9668,-0.0
7098,+,FS261,DLTB,7,0.092,0.0932,7,0.0932,0.0012,-1.2712,-0.0
7098,+,FS262,TLTB,35,0.3171,0.3207,35,0.3207,0.0036,-1.1264,-0.0
7098,+,FS263,DLTB,117,0.5088,0.5067,116,0.5111,0.002,0.3983,0.8621
7098,+,FS264,TLTB,65,0.3346,0.3358,65,0.3358,0.0012,-0.3588,0.0
7098,+,FS300,RNH2A-KO-T3-8,61,5.6442,5.6389,61,5.6389,0.0053,0.0938,0.0
7098,+,FS301,RNH2A-KO-T3-17,199,12.574,12.5,198,12.5631,0.074,0.5921,0.5051
7098,+,FS303,hESC-H9,391,16.0921,15.8359,391,15.8359,0.2562,1.6178,0.0
7098,+,FS305,HEK293T,864,10.2336,10.1223,863,10.134,0.1113,1.0995,0.1159
7098,+,FS306,RNH2A-KO-T3-8,114,13.021,12.8775,114,12.8775,0.1435,1.1147,-0.0
7098,+,FS307,RNH2A-KO-T3-17,5,0.7056,0.6934,5,0.6934,0.0122,1.7562,0.0
7098,+,FS309,RNH2A-KO-T3-8,5,1.5936,1.592,5,1.592,0.0017,0.1039,0.0
7098,+,FS310,RNH2A-KO-T3-17,1,3.5411,3.4772,1,3.4772,0.0639,1.838,0.0
7098,+,FS326,HEK293T,41,3.7436,3.6658,41,3.6658,0.0778,2.1216,-0.0
7098,+,FS327,RNH2A-KO-T3-8,6,2.618,2.6036,6,2.6036,0.0144,0.553,0.0
7098,+,FS329,RNH2A-KO-T3-17,20,4.5657,4.507,20,4.507,0.0586,1.3006,-0.0
13187,+,FS185,CD4+T,25,2.8912,2.878,25,2.878,0.0132,0.4593,0.0
13187,+,FS186,CD4+T,59,2.6759,2.632,59,2.632,0.0439,1.6692,-0.0
13187,+,FS187,CD4+T,1,1.6966,1.8122,1,1.8122,0.1156,-6.3793,0.0
13187,+,FS188,CD4+T,3,4.1499,4.3363,3,4.3363,0.1864,-4.2995,0.0
13187,+,FS189,CD4+T,8,5.9767,5.959,8,5.959,0.0177,0.2976,0.0
13187,+,FS193,HCT116,1,0.6769,0.6799,1,0.6799,0.003,-0.4371,0.0
13187,+,FS195,WB-GTP-control,24,17.8113,18.6256,24,18.6256,0.8142,-4.3716,0.0
13187,+,FS196,WB-GTP-PTSD,31,9.786,10.7041,32,10.3696,0.9181,-8.5772,-3.125
13187,+,FS197,hESC-H9,8,6.1185,6.9526,8,6.9526,0.8341,-11.9969,-0.0
13187,+,FS198,hESC-H9,1,1.377,1.7463,1,1.7463,0.3693,-21.1502,-0.0
13187,+,FS199,hESC-H9,2,3.0924,4.0997,2,4.0997,1.0073,-24.5707,-0.0
13187,+,FS201,hESC-H9,3,4.5395,6.1095,3,6.1095,1.5701,-25.6986,0.0
13187,+,FS203,HEK293T,21,12.1865,13.1565,21,13.1565,0.97,-7.3725,0.0
13187,+,FS257,DLTB,4,0.0603,0.0602,4,0.0602,0.0001,0.1603,0.0
13187,+,FS258,TLTB,4,0.1102,0.1103,4,0.1103,0.0001,-0.062,-0.0
13187,+,FS259,DLTB,36,0.1288,0.1279,36,0.1279,0.0009,0.7206,-0.0
13187,+,FS260,TLTB,28,0.153,0.1515,28,0.1515,0.0015,0.9668,-0.0
13187,+,FS261,DLTB,5,0.0657,0.0666,5,0.0666,0.0008,-1.2712,0.0
13187,+,FS262,TLTB,23,0.2084,0.2108,23,0.2108,0.0024,-1.1264,0.0
13187,+,FS263,DLTB,244,1.061,1.0572,242,1.0659,0.0038,0.3628,0.8264
13187,+,FS264,TLTB,248,1.2765,1.2811,248,1.2811,0.0046,-0.3588,-0.0
13187,+,FS300,RNH2A-KO-T3-8,32,2.9609,2.9581,32,2.9581,0.0028,0.0938,0.0
13187,+,FS301,RNH2A-KO-T3-17,57,3.6016,3.5985,57,3.5985,0.0031,0.0866,0.0
13187,+,FS303,hESC-H9,172,7.0789,6.9662,172,6.9662,0.1127,1.6178,-0.0
13187,+,FS305,HEK293T,690,8.1727,8.0932,690,8.0932,0.0795,0.9825,-0.0
13187,+,FS306,RNH2A-KO-T3-8,147,16.7902,16.6051,147,16.6051,0.1851,1.1147,-0.0
13187,+,FS307,RNH2A-KO-T3-17,35,4.9391,4.8539,35,4.8539,0.0852,1.7562,-0.0
13187,+,FS309,RNH2A-KO-T3-8,37,11.7929,11.1439,35,11.7806,0.649,5.8241,5.7143
13187,+,FS310,RNH2A-KO-T3-17,2,7.0823,6.9545,2,6.9545,0.1278,1.838,0.0
13187,+,FS326,HEK293T,13,1.187,1.1623,13,1.1623,0.0247,2.1216,0.0
13187,+,FS327,RNH2A-KO-T3-8,11,4.7997,4.3394,10,4.7733,0.4603,10.6083,10.0
13187,+,FS329,RNH2A-KO-T3-17,14,3.196,3.1549,14,3.1549,0.041,1.3006,-0.0
7825,-,FS185,CD4+T,28,3.2382,3.2234,28,3.2234,0.0148,0.4593,-0.0
7825,-,FS186,CD4+T,166,7.5289,7.4053,166,7.4053,0.1236,1.6692,0.0
7825,-,FS187,CD4+T,1,1.6966,1.8122,1,1.8122,0.1156,-6.3793,0.0
7825,-,FS188,CD4+T,2,2.7666,2.8909,2,2.8909,0.1243,-4.2995,-0.0
7825,-,FS189,CD4+T,7,5.2296,5.2141,7,5.2141,0.0155,0.2976,0.0
7825,-,FS193,HCT116,9,6.092,6.1188,9,6.1188,0.0267,-0.4371,-0.0
7825,-,FS195,WB-GTP-control,22,16.3271,17.0734,22,17.0734,0.7464,-4.3716,0.0
7825,-,FS196,WB-GTP-PTSD,12,3.7881,4.0141,12,4.0141,0.2259,-5.6281,-0.0
7825,-,FS197,hESC-H9,1,0.7648,0.8691,1,0.8691,0.1043,-11.9969,0.0
7825,-,FS198,hESC-H9,2,2.7539,3.4926,2,3.4926,0.7387,-21.1502,-0.0
7825,-,FS199,hESC-H9,1,1.5462,2.0499,1,2.0499,0.5037,-24.5707,-0.0
7825,-,FS201,hESC-H9,2,3.0263,4.073,2,4.073,1.0467,-25.6986,0.0
7825,-,FS203,HEK293T,21,12.1865,13.1565,21,13.1565,0.97,-7.3725,0.0
7825,-,FS257,DLTB,296,4.4621,4.455,296,4.455,0.0071,0.1603,0.0
7825,-,FS258,TLTB,92,2.5342,2.5358,92,2.5358,0.0016,-0.062,0.0
7825,-,FS259,DLTB,536,1.9173,1.8965,534,1.9036,0.0208,1.0978,0.3745
7825,-,FS260,TLTB,342,1.8686,1.8508,342,1.8508,0.0179,0.9668,0.0
7825,-,FS261,DLTB,259,3.4054,3.4493,259,3.4493,0.0438,-1.2712,0.0
7825,-,FS262,TLTB,293,2.6547,2.685,293,2.685,0.0302,-1.1264,0.0
7825,-,FS263,DLTB,525,2.2829,2.2891,524,2.2934,0.0062,-0.2699,0.1908
7825,-,FS264,TLTB,743,3.8243,3.8329,742,3.8381,0.0086,-0.2245,0.1348
7825,-,FS300,RNH2A-KO-T3-8,137,12.6763,12.6645,137,12.6645,0.0119,0.0938,0.0
7825,-,FS301,RNH2A-KO-T3-17,234,14.7855,14.7096,233,14.7727,0.0759,0.5161,0.4292
7825,-,FS303,hESC-H9,12,0.4939,0.486,12,0.486,0.0079,1.6178,0.0
7825,-,FS305,HEK293T,41,0.4856,0.4809,41,0.4809,0.0047,0.9825,-0.0
7825,-,FS306,RNH2A-KO-T3-8,13,1.4849,1.4685,13,1.4685,0.0164,1.1147,-0.0
7825,-,FS307,RNH2A-KO-T3-17,14,1.9756,1.9415,14,1.9415,0.0341,1.7562,-0.0
7825,-,FS309,RNH2A-KO-T3-8,5,1.5936,1.592,5,1.592,0.0017,0.1039,0.0
7825,-,FS310,RNH2A-KO-T3-17,8,28.3291,27.8178,8,27.8178,0.5113,1.838,0.0
7825,-,FS326,HEK293T,37,3.3783,3.3081,37,3.3081,0.0702,2.1216,-0.0
7825,-,FS327,RNH2A-KO-T3-8,8,3.4907,3.4715,8,3.4715,0.0192,0.553,-0.0
7825,-,FS329,RNH2A-KO-T3-17,10,2.2828,2.2535,10,2.2535,0.0293,1.3006,-0.0
15600,+,FS185,CD4+T,46,5.3199,5.4107,47,5.2956,0.0908,-1.6782,-2.1277
15600,+,FS186,CD4+T,34,1.5421,1.5167,34,1.5167,0.0253,1.6692,-0.0
15600,+,FS187,CD4+T,8,13.5728,14.4976,8,14.4976,0.9248,-6.3793,-0.0
15600,+,FS188,CD4+T,8,11.0663,11.5635,8,11.5635,0.4972,-4.2995,0.0
15600,+,FS189,CD4+T,4,2.9884,2.9795,4,2.9795,0.0089,0.2976,-0.0
15600,+,FS193,HCT116,18,12.1841,12.2376,18,12.2376,0.0535,-0.4371,-0.0
15600,+,FS195,WB-GTP-control,23,17.0692,17.8495,23,17.8495,0.7803,-4.3716,0.0
15600,+,FS196,WB-GTP-PTSD,27,8.5233,9.3661,28,9.0316,0.8428,-8.9985,-3.5714
15600,+,FS197,hESC-H9,50,38.2409,43.454,50,43.454,5.2131,-11.9969,0.0
15600,+,FS198,hESC-H9,11,15.1466,19.2094,11,19.2094,4.0628,-21.1502,0.0
15600,+,FS199,hESC-H9,10,15.4619,20.4986,10,20.4986,5.0367,-24.5707,-0.0
15600,+,FS201,hESC-H9,5,7.5658,10.1825,5,10.1825,2.6168,-25.6986,0.0
15600,+,FS203,HEK293T,13,7.544,8.1445,13,8.1445,0.6005,-7.3725,0.0
15600,+,FS257,DLTB,3,0.0452,0.0452,3,0.0452,0.0001,0.1603,0.0
15600,+,FS258,TLTB,1,0.0275,0.0276,1,0.0276,0.0,-0.062,-0.0
15600,+,FS259,DLTB,5,0.0179,0.0142,4,0.0178,0.0037,25.9008,25.0
15600,+,FS260,TLTB,5,0.0273,0.0271,5,0.0271,0.0003,0.9668,0.0
15600,+,FS261,DLTB,2,0.0263,0.0266,2,0.0266,0.0003,-1.2712,-0.0
15600,+,FS262,TLTB,6,0.0544,0.055,6,0.055,0.0006,-1.1264,0.0
15600,+,FS263,DLTB,8,0.0348,0.0349,8,0.0349,0.0002,-0.4598,-0.0
15600,+,FS264,TLTB,12,0.0618,0.062,12,0.062,0.0002,-0.3588,-0.0
15600,+,FS300,RNH2A-KO-T3-8,6,0.5552,0.5546,6,0.5546,0.0005,0.0938,0.0
15600,+,FS301,RNH2A-KO-T3-17,34,2.1483,2.1465,34,2.1465,0.0019,0.0866,-0.0
15600,+,FS303,hESC-H9,7,0.2881,0.2835,7,0.2835,0.0046,1.6178,-0.0
15600,+,FS305,HEK293T,564,6.6803,6.6153,564,6.6153,0.065,0.9825,-0.0
15600,+,FS306,RNH2A-KO-T3-8,8,0.9138,0.9037,8,0.9037,0.0101,1.1147,-0.0
15600,+,FS307,RNH2A-KO-T3-17,26,3.669,3.6057,26,3.6057,0.0633,1.7562,-0.0
15600,+,FS309,RNH2A-KO-T3-8,7,2.2311,2.2288,7,2.2288,0.0023,0.1039,0.0
15600,+,FS310,RNH2A-KO-T3-17,1,3.5411,3.4772,1,3.4772,0.0639,1.838,0.0
15600,+,FS326,HEK293T,85,7.761,7.5998,85,7.5998,0.1612,2.1216,0.0
15600,+,FS327,RNH2A-KO-T3-8,9,3.927,3.9054,9,3.9054,0.0216,0.553,-0.0
15600,+,FS329,RNH2A-KO-T3-17,13,2.9677,2.9296,13,2.9296,0.0381,1.3006,0.0
6473,+,FS185,CD4+T,18,2.0817,2.0722,18,2.0722,0.0095,0.4593,-0.0
6473,+,FS186,CD4+T,25,1.1339,1.1153,25,1.1153,0.0186,1.6692,-0.0
6473,+,FS187,CD4+T,2,3.3932,3.6244,2,3.6244,0.2312,-6.3793,-0.0
6473,+,FS188,CD4+T,8,11.0663,11.5635,8,11.5635,0.4972,-4.2995,0.0
6473,+,FS189,CD4+T,5,3.7355,3.7244,5,3.7244,0.0111,0.2976,-0.0
6473,+,FS193,HCT116,9,6.092,6.1188,9,6.1188,0.0267,-0.4371,-0.0
6473,+,FS195,WB-GTP-control,7,5.195,5.4325,7,5.4325,0.2375,-4.3716,0.0
6473,+,FS196,WB-GTP-PTSD,35,11.0487,11.7076,35,11.7076,0.6589,-5.6281,-0.0
6473,+,FS197,hESC-H9,6,4.5889,5.2145,6,5.2145,0.6256,-11.9969,0.0
6473,+,FS198,hESC-H9,1,1.377,1.7463,1,1.7463,0.3693,-21.1502,-0.0
6473,+,FS199,hESC-H9,14,21.6467,28.698,14,28.698,7.0513,-24.5707,-0.0
6473,+,FS201,hESC-H9,5,7.5658,10.1825,5,10.1825,2.6168,-25.6986,0.0
6473,+,FS203,HEK293T,16,9.285,10.024,16,10.024,0.739,-7.3725,-0.0
6473,+,FS257,DLTB,2,0.0301,0.0301,2,0.0301,0.0,0.1603,-0.0
6473,+,FS258,TLTB,3,0.0826,0.0827,3,0.0827,0.0001,-0.062,-0.0
6473,+,FS259,DLTB,15,0.0537,0.0533,15,0.0533,0.0004,0.7206,-0.0
6473,+,FS260,TLTB,9,0.0492,0.0487,9,0.0487,0.0005,0.9668,-0.0
6473,+,FS261,DLTB,5,0.0657,0.0666,5,0.0666,0.0008,-1.2712,0.0
6473,+,FS262,TLTB,8,0.0725,0.0733,8,0.0733,0.0008,-1.1264,0.0
6473,+,FS263,DLTB,113,0.4914,0.4936,113,0.4936,0.0023,-0.4598,-0.0
6473,+,FS264,TLTB,44,0.2265,0.2273,44,0.2273,0.0008,-0.3588,0.0
6473,+,FS300,RNH2A-KO-T3-8,16,1.4804,1.4791,16,1.4791,0.0014,0.0938,0.0
6473,+,FS301,RNH2A-KO-T3-17,41,2.5906,2.5884,41,2.5884,0.0022,0.0866,0.0
6473,+,FS303,hESC-H9,289,11.8942,11.7048,289,11.7048,0.1894,1.6178,0.0
6473,+,FS305,HEK293T,478,5.6616,5.6066,478,5.6066,0.0551,0.9825,0.0
6473,+,FS306,RNH2A-KO-T3-8,21,2.3986,2.3722,21,2.3722,0.0264,1.1147,-0.0
6473,+,FS307,RNH2A-KO-T3-17,27,3.8102,3.7444,27,3.7444,0.0658,1.7562,-0.0
6473,+,FS309,RNH2A-KO-T3-8,19,6.0558,5.7311,18,6.0495,0.3247,5.6652,5.5556
6473,+,FS310,RNH2A-KO-T3-17,2,7.0823,6.9545,2,6.9545,0.1278,1.838,0.0
6473,+,FS326,HEK293T,30,2.7392,2.6823,30,2.6823,0.0569,2.1216,-0.0
6473,+,FS327,RNH2A-KO-T3-8,3,1.309,1.3018,3,1.3018,0.0072,0.553,-0.0
6473,+,FS329,RNH2A-KO-T3-17,14,3.196,3.1549,14,3.1549,0.041,1.3006,-0.0
7106,+,FS185,CD4+T,32,3.7008,3.6839,32,3.6839,0.0169,0.4593,0.0
7106,+,FS186,CD4+T,206,9.3431,9.1897,206,9.1897,0.1534,1.6692,-0.0
7106,+,FS187,CD4+T,6,10.1796,10.8732,6,10.8732,0.6936,-6.3793,0.0
7106,+,FS188,CD4+T,9,12.4496,13.0089,9,13.0089,0.5593,-4.2995,0.0
7106,+,FS189,CD4+T,18,13.4477,13.4078,18,13.4078,0.0399,0.2976,-0.0
7106,+,FS193,HCT116,15,10.1534,10.198,15,10.198,0.0446,-0.4371,-0.0
7106,+,FS195,WB-GTP-control,11,8.1635,8.5367,11,8.5367,0.3732,-4.3716,-0.0
7106,+,FS196,WB-GTP-PTSD,14,4.4195,4.6831,14,4.6831,0.2636,-5.6281,-0.0
7106,+,FS197,hESC-H9,1,0.7648,0.8691,1,0.8691,0.1043,-11.9969,0.0
7106,+,FS198,hESC-H9,1,1.377,1.7463,1,1.7463,0.3693,-21.1502,-0.0
7106,+,FS199,hESC-H9,2,3.0924,4.0997,2,4.0997,1.0073,-24.5707,-0.0
7106,+,FS201,hESC-H9,1,1.5132,2.0365,1,2.0365,0.5234,-25.6986,0.0
7106,+,FS203,HEK293T,1,0.5803,0.6265,1,0.6265,0.0462,-7.3725,0.0
7106,+,FS257,DLTB,43,0.6482,0.6472,43,0.6472,0.001,0.1603,0.0
7106,+,FS258,TLTB,28,0.7713,0.7718,28,0.7718,0.0005,-0.062,0.0
7106,+,FS259,DLTB,469,1.6776,1.6621,468,1.6656,0.0156,0.9358,0.2137
7106,+,FS260,TLTB,220,1.2021,1.1905,220,1.1905,0.0115,0.9668,-0.0
7106,+,FS261,DLTB,170,2.2352,2.2507,169,2.264,0.0155,-0.687,0.5917
7106,+,FS262,TLTB,272,2.4645,2.4834,271,2.4925,0.0189,-0.7616,0.369
7106,+,FS263,DLTB,1381,6.005,6.0284,1380,6.0328,0.0234,-0.3877,0.0725
7106,+,FS264,TLTB,792,4.0765,4.0912,792,4.0912,0.0147,-0.3588,0.0
7106,+,FS300,RNH2A-KO-T3-8,32,2.9609,2.9581,32,2.9581,0.0028,0.0938,0.0
7106,+,FS301,RNH2A-KO-T3-17,78,4.9285,4.8611,77,4.9242,0.0674,1.3864,1.2987
7106,+,FS303,hESC-H9,79,3.2513,3.1186,77,3.1996,0.1328,4.2572,2.5974
7106,+,FS305,HEK293T,219,2.5939,2.5687,219,2.5687,0.0252,0.9825,0.0
7106,+,FS306,RNH2A-KO-T3-8,28,3.1981,3.0499,27,3.1629,0.1482,4.8597,3.7037
7106,+,FS307,RNH2A-KO-T3-17,1,0.1411,0.1387,1,0.1387,0.0024,1.7562,-0.0
7106,+,FS309,RNH2A-KO-T3-8,3,0.9562,0.9552,3,0.9552,0.001,0.1039,0.0
7106,+,FS310,RNH2A-KO-T3-17,1,3.5411,3.4772,1,3.4772,0.0639,1.838,0.0
7106,+,FS326,HEK293T,9,0.8218,0.8047,9,0.8047,0.0171,2.1216,-0.0
7106,+,FS327,RNH2A-KO-T3-8,5,2.1817,2.1697,5,2.1697,0.012,0.553,0.0
7106,+,FS329,RNH2A-KO-T3-17,7,1.598,1.5775,7,1.5775,0.0205,1.3006,-0.0
7115,+,FS185,CD4+T,17,1.966,1.9571,17,1.9571,0.009,0.4593,0.0
7115,+,FS186,CD4+T,83,3.7644,3.7026,83,3.7026,0.0618,1.6692,0.0
7115,+,FS187,CD4+T,4,6.7864,7.2488,4,7.2488,0.4624,-6.3793,0.0
7115,+,FS188,CD4+T,6,8.2997,8.6726,6,8.6726,0.3729,-4.2995,-0.0
7115,+,FS189,CD4+T,10,7.4709,7.4488,10,7.4488,0.0222,0.2976,-0.0
7115,+,FS193,HCT116,1,0.6769,0.6799,1,0.6799,0.003,-0.4371,0.0
7115,+,FS195,WB-GTP-control,12,8.9057,9.3128,12,9.3128,0.4071,-4.3716,0.0
7115,+,FS196,WB-GTP-PTSD,23,7.2606,7.6936,23,7.6936,0.433,-5.6281,-0.0
7115,+,FS197,hESC-H9,10,7.6482,8.6908,10,8.6908,1.0426,-11.9969,0.0
7115,+,FS198,hESC-H9,1,1.377,1.7463,1,1.7463,0.3693,-21.1502,-0.0
7115,+,FS199,hESC-H9,4,6.1848,8.1994,4,8.1994,2.0147,-24.5707,0.0
7115,+,FS201,hESC-H9,1,1.5132,2.0365,1,2.0365,0.5234,-25.6986,0.0
7115,+,FS203,HEK293T,9,5.2228,5.6385,9,5.6385,0.4157,-7.3725,-0.0
7115,+,FS257,DLTB,2,0.0301,0.0301,2,0.0301,0.0,0.1603,-0.0
7115,+,FS258,TLTB,3,0.0826,0.0827,3,0.0827,0.0001,-0.062,-0.0
7115,+,FS259,DLTB,12,0.0429,0.0426,12,0.0426,0.0003,0.7206,0.0
7115,+,FS260,TLTB,17,0.0929,0.092,17,0.092,0.0009,0.9668,0.0
7115,+,FS261,DLTB,9,0.1183,0.1199,9,0.1199,0.0015,-1.2712,-0.0
7115,+,FS262,TLTB,25,0.2265,0.2291,25,0.2291,0.0026,-1.1264,-0.0
7115,+,FS263,DLTB,77,0.3348,0.3364,77,0.3364,0.0015,-0.4598,-0.0
7115,+,FS264,TLTB,68,0.35,0.3513,68,0.3513,0.0013,-0.3588,-0.0
7115,+,FS300,RNH2A-KO-T3-8,56,5.1816,5.1767,56,5.1767,0.0049,0.0938,-0.0
7115,+,FS301,RNH2A-KO-T3-17,178,11.2471,11.2374,178,11.2374,0.0097,0.0866,-0.0
7115,+,FS303,hESC-H9,215,8.8486,8.7077,215,8.7077,0.1409,1.6178,0.0
7115,+,FS305,HEK293T,466,5.5195,5.4658,466,5.4658,0.0537,0.9825,0.0
7115,+,FS306,RNH2A-KO-T3-8,53,6.0536,5.9869,53,5.9869,0.0667,1.1147,-0.0
7115,+,FS307,RNH2A-KO-T3-17,9,1.2701,1.2481,9,1.2481,0.0219,1.7562,-0.0
7115,+,FS309,RNH2A-KO-T3-8,8,2.5498,2.2288,7,2.5472,0.321,14.4044,14.2857
7115,+,FS310,RNH2A-KO-T3-17,2,7.0823,6.9545,2,6.9545,0.1278,1.838,0.0
7115,+,FS326,HEK293T,18,1.6435,1.6094,18,1.6094,0.0341,2.1216,-0.0
7115,+,FS327,RNH2A-KO-T3-8,7,3.0544,3.0376,7,3.0376,0.0168,0.553,0.0
7115,+,FS329,RNH2A-KO-T3-17,11,2.5111,2.4789,11,2.4789,0.0322,1.3006,-0.0
12487,+,FS185,CD4+T,25,2.8912,2.878,25,2.878,0.0132,0.4593,0.0
12487,+,FS186,CD4+T,414,18.7769,18.424,413,18.4686,0.3529,1.9154,0.2421
12487,+,FS187,CD4+T,4,6.7864,7.2488,4,7.2488,0.4624,-6.3793,0.0
12487,+,FS188,CD4+T,15,20.7493,21.6815,15,21.6815,0.9322,-4.2995,-0.0
12487,+,FS189,CD4+T,13,9.7122,9.6834,13,9.6834,0.0288,0.2976,0.0
12487,+,FS193,HCT116,21,14.2148,14.2772,21,14.2772,0.0624,-0.4371,0.0
12487,+,FS195,WB-GTP-control,3,2.2264,2.3282,3,2.3282,0.1018,-4.3716,-0.0
12487,+,FS196,WB-GTP-PTSD,39,12.3114,12.7112,38,13.0457,0.3997,-3.1446,2.6316
12487,+,FS197,hESC-H9,3,2.2945,2.6072,3,2.6072,0.3128,-11.9969,0.0
12487,+,FS198,hESC-H9,1,1.377,1.7463,1,1.7463,0.3693,-21.1502,-0.0
12487,+,FS199,hESC-H9,1,1.5462,2.0499,1,2.0499,0.5037,-24.5707,-0.0
12487,+,FS201,hESC-H9,2,3.0263,4.073,2,4.073,1.0467,-25.6986,0.0
12487,+,FS203,HEK293T,1,0.5803,0.6265,1,0.6265,0.0462,-7.3725,0.0
12487,+,FS257,DLTB,25,0.3769,0.3913,26,0.3763,0.0144,-3.692,-3.8462
12487,+,FS258,TLTB,29,0.7988,0.7993,29,0.7993,0.0005,-0.062,0.0
12487,+,FS259,DLTB,463,1.6562,1.6372,461,1.6443,0.019,1.1576,0.4338
12487,+,FS260,TLTB,195,1.0655,1.0553,195,1.0553,0.0102,0.9668,-0.0
12487,+,FS261,DLTB,287,3.7736,3.8088,286,3.8222,0.0353,-0.926,0.3497
12487,+,FS262,TLTB,188,1.7034,1.7045,186,1.7228,0.0011,-0.0633,1.0753
12487,+,FS263,DLTB,1393,6.0572,6.0721,1390,6.0852,0.0149,-0.245,0.2158
12487,+,FS264,TLTB,1235,6.3567,6.3744,1234,6.3796,0.0177,-0.2781,0.081
12487,+,FS300,RNH2A-KO-T3-8,35,3.2385,3.2354,35,3.2354,0.003,0.0938,-0.0
12487,+,FS301,RNH2A-KO-T3-17,47,2.9697,2.9672,47,2.9672,0.0026,0.0866,-0.0
12487,+,FS303,hESC-H9,63,2.5928,2.5516,63,2.5516,0.0413,1.6178,0.0
12487,+,FS305,HEK293T,74,0.8765,0.868,74,0.868,0.0085,0.9825,0.0
12487,+,FS306,RNH2A-KO-T3-8,3,0.3427,0.3389,3,0.3389,0.0038,1.1147,0.0
12487,+,FS307,RNH2A-KO-T3-17,35,4.9391,4.7152,34,4.8539,0.2239,4.749,2.9412
12487,+,FS309,RNH2A-KO-T3-8,8,2.5498,2.5472,8,2.5472,0.0026,0.1039,-0.0
12487,+,FS310,RNH2A-KO-T3-17,2,7.0823,6.9545,2,6.9545,0.1278,1.838,0.0
12487,+,FS326,HEK293T,12,1.0957,1.0729,12,1.0729,0.0228,2.1216,0.0
12487,+,FS327,RNH2A-KO-T3-8,6,2.618,2.6036,6,2.6036,0.0144,0.553,0.0
12487,+,FS329,RNH2A-KO-T3-17,3,0.6848,0.6761,3,0.6761,0.0088,1.3006,-0.0
13588,+,FS185,CD4+T,16,1.8504,1.8419,16,1.8419,0.0085,0.4593,-0.0
13588,+,FS186,CD4+T,35,1.5874,1.5614,35,1.5614,0.0261,1.6692,0.0
13588,+,FS187,CD4+T,1,1.6966,1.8122,1,1.8122,0.1156,-6.3793,0.0
13588,+,FS188,CD4+T,9,12.4496,13.0089,9,13.0089,0.5593,-4.2995,0.0
13588,+,FS189,CD4+T,8,5.9767,5.959,8,5.959,0.0177,0.2976,0.0
13588,+,FS193,HCT116,8,5.4151,5.4389,8,5.4389,0.0238,-0.4371,-0.0
13588,+,FS195,WB-GTP-control,10,7.4214,7.7607,10,7.7607,0.3393,-4.3716,-0.0
